caseid,start_timestamp,end_timestamp,Activity,user
3018942,2010-11-10T15:13:10,2010-11-10T15:13:10, 09_AH_I_0,2013365
3018942,2010-11-10T15:13:13,2010-11-10T15:13:19, 01_HOOFD_3,2013365
3018942,2010-11-10T15:13:27,2010-11-10T15:13:40, 01_HOOFD_4,2013365
3018942,2010-11-10T15:13:50,2010-11-10T15:13:50, 05_EIND_0,2013365
3018942,2010-11-10T15:13:59,2010-11-10T15:13:59, 06_VD_0,2013365
3018942,2010-11-10T15:14:00,2010-11-10T15:47:35, 01_HOOFD_4,2013365
3018942,2010-11-11T23:00:00,2010-11-11T23:00:00, 01_HOOFD_4,560673
3018942,2010-11-15T12:40:18,2010-11-15T12:40:18, 01_HOOFD_5,560673
3025465,2010-10-13T23:00:00,2010-10-17T23:00:00, 01_HOOFD_0,560749
3025465,2010-10-26T23:00:00,2010-10-26T23:00:00, 01_HOOFD_1,560749
3025465,2010-10-27T15:05:45,2010-10-27T15:06:25, 01_HOOFD_0,560749
3025465,2010-10-27T15:06:40,2010-10-27T15:06:49, 04_BPT_0,560749
3025465,2010-10-27T15:06:59,2010-10-27T15:06:59, 01_HOOFD_0,560749
3025465,2010-10-27T15:07:15,2010-10-27T15:07:15, 06_VD_0,560749
3025465,2010-10-27T15:08:06,2010-10-27T15:12:44, 01_HOOFD_1,560749
3025465,2010-10-27T15:13:05,2010-10-27T15:13:05, 01_HOOFD_0,560749
3025465,2010-10-27T15:13:20,2010-10-27T15:13:20, 05_EIND_0,560749
3025465,2010-10-27T15:13:43,2010-10-27T15:13:52, 01_HOOFD_1,560749
3025465,2010-11-04T23:00:00,2010-11-04T23:00:00, 01_HOOFD_4,560749
3025465,2010-11-04T23:00:00,2010-11-04T23:00:00, 01_HOOFD_1,560749
3025465,2010-11-04T23:00:00,2010-11-04T23:00:00, 01_HOOFD_4,560749
3025465,2010-11-04T23:00:00,2010-11-04T23:00:00, 10_UOV_0,560749
3025465,2010-11-04T23:00:00,2010-11-04T23:00:00, 01_HOOFD_5,560749
3025465,2011-01-24T10:38:22,2011-01-24T10:38:22, 01_HOOFD_1,560749
3025465,2011-01-24T10:38:37,2011-01-24T10:38:52, 01_HOOFD_2,560749
3025465,2011-01-24T10:38:57,2011-01-24T10:38:57, 09_AH_I_0,560749
3025465,2011-01-24T10:39:00,2011-01-24T10:39:06, 01_HOOFD_3,560749
3025465,2011-01-24T10:39:06,2011-01-24T10:39:55, 01_HOOFD_4,560749
3025465,2011-01-24T10:40:01,2011-01-24T10:40:33, 10_UOV_0,560749
3025465,2011-01-24T10:40:37,2011-01-24T10:40:43, 01_HOOFD_4,560749
3025465,2011-01-24T10:40:55,2011-01-24T10:41:06, 01_HOOFD_5,560749
3025465,2011-01-24T10:43:19,2011-01-24T10:43:19, 01_BB_6,560749
3025465,2011-01-24T10:43:20,2011-01-24T10:43:20, 01_BB_7,560749
3025465,2011-01-24T10:43:20,2011-01-24T10:43:20, 01_HOOFD_7,560749
3025465,2011-11-04T23:00:00,2011-11-04T23:00:00, 10_UOV_0,560749
3032460,2010-10-13T23:00:00,2010-11-08T08:28:28, 01_HOOFD_0,560696
3032460,2010-11-10T11:14:53,2010-11-10T11:15:22, 01_HOOFD_1,6
3032460,2010-11-12T09:39:09,2010-11-28T23:00:00, 01_HOOFD_1,2013365
3032460,2010-11-29T07:59:43,2010-11-29T07:59:43, 05_EIND_0,2013365
3032460,2010-11-29T08:00:25,2010-11-29T08:00:48, 01_HOOFD_1,2013365
3032460,2010-11-29T08:01:00,2010-11-29T08:58:10, 01_HOOFD_2,2013365
3032460,2010-11-29T08:58:15,2010-11-29T08:58:15, 09_AH_I_0,2013365
3032460,2010-11-29T08:58:18,2010-11-29T08:58:22, 01_HOOFD_3,2013365
3032460,2010-11-29T08:58:29,2010-11-29T08:58:40, 01_HOOFD_4,2013365
3032460,2010-11-29T09:06:54,2010-11-29T09:06:54, 06_VD_0,2013365
3032460,2010-11-30T23:00:00,2010-11-30T23:00:00, 01_HOOFD_5,560741
3032460,2010-11-30T23:00:00,2010-11-30T23:00:00, 01_HOOFD_4,560741
3032460,2010-12-01T08:42:28,2010-12-01T08:42:28, 01_HOOFD_0,560741
3032460,2010-12-01T08:42:36,2010-12-01T08:42:53, 01_HOOFD_4,560741
3032460,2010-12-01T08:43:17,2010-12-21T13:50:24, 01_HOOFD_5,560741
3033681,2010-10-13T23:00:00,2010-10-13T23:00:00, 01_HOOFD_0,560741
3033681,2010-10-13T23:00:00,2010-10-13T23:00:00, 01_HOOFD_1,2013365
3033681,2010-10-18T23:00:00,2010-10-18T23:00:00, 01_HOOFD_0,2013365
3033681,2010-10-18T23:00:00,2010-10-19T14:50:18, 01_HOOFD_0,560741
3033681,2010-11-14T23:00:00,2010-11-14T23:00:00, 08_AWB45_0,2013365
3033681,2010-11-14T23:00:00,2010-11-14T23:00:00, 06_VD_0,560454
3033681,2010-11-15T09:40:51,2010-11-15T09:41:05, 01_HOOFD_0,2013365
3033681,2010-11-15T09:41:09,2010-11-15T09:41:17, 04_BPT_0,2013365
3033681,2010-11-15T09:41:22,2010-11-15T09:41:22, 01_HOOFD_0,2013365
3033681,2010-11-15T09:46:38,2010-11-15T09:47:15, 01_HOOFD_1,2013365
3033681,2010-11-15T09:47:21,2010-11-15T09:47:21, 01_HOOFD_2,2013365
3033681,2010-11-15T09:47:28,2010-11-15T09:47:31, 08_AWB45_0,2013365
3033681,2010-12-19T23:00:00,2010-12-19T23:00:00, 08_AWB45_0,560454
3033681,2010-12-20T23:00:00,2010-12-21T11:25:42, 06_VD_0,560454
3033681,2010-12-21T11:25:57,2010-12-21T11:25:57, 08_AWB45_0,560454
3033681,2010-12-21T11:27:29,2010-12-21T11:27:31, 06_VD_0,560454
3033681,2010-12-21T11:27:40,2010-12-21T11:27:40, 06_VD_1,560454
3033681,2010-12-21T23:00:00,2010-12-21T23:00:00, 01_HOOFD_4,560741
3033681,2010-12-21T23:00:00,2010-12-21T23:00:00, 01_HOOFD_5,560741
3033681,2010-12-22T13:43:15,2010-12-22T13:43:15, 05_EIND_0,560741
3033681,2010-12-22T13:43:29,2010-12-22T13:43:29, 01_HOOFD_1,560741
3033681,2010-12-22T13:43:45,2010-12-22T13:43:45, 06_VD_1,560741
3033681,2010-12-22T13:44:11,2010-12-22T13:44:38, 01_HOOFD_1,560741
3033681,2010-12-22T13:44:44,2010-12-22T13:45:17, 01_HOOFD_2,560741
3033681,2010-12-22T13:45:26,2010-12-22T13:45:26, 09_AH_I_0,560741
3033681,2010-12-22T13:45:30,2010-12-22T13:45:36, 01_HOOFD_3,560741
3033681,2010-12-22T13:45:41,2010-12-22T13:46:33, 01_HOOFD_4,560741
3033681,2010-12-22T13:46:51,2010-12-22T14:04:05, 01_HOOFD_5,560741
3034472,2010-10-13T23:00:00,2010-10-19T15:03:32, 01_HOOFD_0,560741
3034472,2010-10-21T23:00:00,2010-10-21T23:00:00, 01_HOOFD_1,560454
3034472,2010-11-21T23:00:00,2010-11-22T11:01:41, 01_HOOFD_0,560454
3034472,2010-11-22T11:02:07,2010-11-22T11:02:30, 01_HOOFD_1,560454
3034472,2010-11-22T12:41:05,2010-11-22T12:41:05, 05_EIND_0,560454
3034472,2010-11-22T12:41:10,2010-11-22T12:41:10, 06_VD_0,560454
3034472,2010-11-22T12:41:17,2010-11-22T12:41:28, 01_HOOFD_1,560454
3034472,2010-11-22T12:41:32,2010-11-22T12:41:44, 01_HOOFD_2,560454
3034472,2010-11-22T12:41:49,2010-11-22T12:41:49, 09_AH_I_0,560454
3034472,2010-11-22T12:41:51,2010-11-22T12:41:54, 01_HOOFD_3,560454
3034472,2010-11-22T12:42:03,2010-11-22T12:42:21, 01_HOOFD_4,560454
3034472,2010-11-24T23:00:00,2010-11-24T23:00:00, 01_HOOFD_4,560673
3034472,2010-11-26T10:35:51,2010-11-26T10:35:51, 01_HOOFD_5,560673
3035150,2010-10-14T23:00:00,2010-10-14T23:00:00, 01_HOOFD_0,560741
3035150,2010-10-17T23:00:00,2010-10-17T23:00:00, 01_HOOFD_0,560696
3035150,2010-10-18T23:00:00,2010-10-19T15:12:50, 01_HOOFD_0,560741
3035150,2010-10-21T23:00:00,2010-10-21T23:00:00, 01_HOOFD_1,560696
3035150,2011-03-17T15:22:35,2011-03-17T15:23:06, 01_HOOFD_0,560696
3035150,2011-03-17T15:23:39,2011-03-17T15:24:10, 01_HOOFD_1,560696
3035150,2011-03-17T15:24:18,2011-03-17T15:24:18, 06_VD_0,560696
3035150,2011-03-17T15:24:25,2011-03-17T15:24:25, 05_EIND_0,560696
3035150,2011-03-17T15:24:29,2011-03-17T15:26:39, 01_HOOFD_1,560696
3035150,2011-03-17T15:26:44,2011-03-17T15:28:01, 01_HOOFD_2,560696
3035150,2011-03-17T15:28:08,2011-03-17T15:28:08, 09_AH_I_0,560696
3035150,2011-03-17T15:28:12,2011-03-17T15:28:16, 01_HOOFD_3,560696
3035150,2011-03-17T15:28:20,2011-03-17T15:28:33, 01_HOOFD_4,560696
3035150,2011-03-17T23:00:00,2011-03-17T23:00:00, 01_HOOFD_4,560673
3035150,2011-03-17T23:00:00,2011-03-17T23:00:00, 01_HOOFD_5,560673
3035150,2011-03-21T10:26:15,2011-03-21T10:26:15, 01_HOOFD_4,560673
3035150,2011-03-21T10:26:26,2011-03-21T10:30:55, 01_HOOFD_5,560673
3036605,2010-10-17T23:00:00,2010-10-20T09:10:27, 01_HOOFD_0,560673
3036605,2010-10-29T23:00:00,2010-10-29T23:00:00, 01_HOOFD_1,560454
3036605,2010-11-07T23:00:00,2010-11-07T23:00:00, 08_AWB45_0,560454
3036605,2010-11-30T23:00:00,2010-11-30T23:00:00, 01_HOOFD_0,560454
3036605,2010-12-12T23:00:00,2010-12-12T23:00:00, 08_AWB45_0,560454
3036605,2010-12-21T08:37:53,2010-12-21T08:38:09, 01_HOOFD_0,560454
3036605,2010-12-21T08:38:22,2010-12-21T08:40:30, 01_HOOFD_1,560454
3036605,2010-12-21T08:41:09,2010-12-21T08:41:09, 05_EIND_0,560454
3036605,2010-12-21T08:41:38,2010-12-21T08:41:38, 01_HOOFD_1,560454
3036605,2010-12-21T08:41:44,2010-12-21T08:41:44, 01_HOOFD_2,560454
3036605,2010-12-21T08:41:49,2010-12-21T08:42:33, 08_AWB45_0,560454
3036605,2010-12-21T08:42:53,2010-12-21T08:42:53, 08_AWB45_1,560454
3036605,2011-01-10T07:20:07,2011-01-10T07:20:07, 06_VD_0,2013365
3036605,2011-01-11T23:00:00,2011-01-11T23:00:00, 01_HOOFD_4,2013365
3036605,2011-01-12T07:48:54,2011-01-12T07:49:08, 01_HOOFD_1,2013365
3036605,2011-01-12T07:49:12,2011-01-12T07:49:20, 01_HOOFD_2,2013365
3036605,2011-01-12T07:49:24,2011-01-12T07:49:24, 09_AH_I_0,2013365
3036605,2011-01-12T07:49:25,2011-01-12T07:49:28, 01_HOOFD_3,2013365
3036605,2011-01-12T07:49:32,2011-01-12T07:49:42, 01_HOOFD_4,2013365
3036605,2011-01-13T23:00:00,2011-01-14T08:58:22, 01_HOOFD_5,560673
3041957,2010-10-19T23:00:00,2010-10-21T09:42:26, 01_HOOFD_0,560741
3041957,2010-11-17T15:17:00,2010-11-17T15:17:20, 01_HOOFD_0,560922
3041957,2010-11-17T15:17:24,2010-11-17T15:17:47, 04_BPT_0,560922
3041957,2010-11-17T15:17:50,2010-11-17T15:17:50, 01_HOOFD_0,560922
3041957,2010-11-17T15:18:00,2010-11-17T15:18:17, 01_HOOFD_1,560922
3041957,2010-11-17T15:18:24,2010-11-17T15:18:35, 01_HOOFD_2,560922
3041957,2010-11-17T15:18:39,2010-11-17T15:18:39, 09_AH_I_0,560922
3041957,2010-11-17T15:18:41,2010-11-17T15:18:45, 01_HOOFD_3,560922
3041957,2010-11-17T15:18:51,2010-11-17T15:18:58, 01_HOOFD_4,560922
3041957,2010-11-24T13:48:50,2010-11-24T13:48:50, 05_EIND_0,560749
3041957,2010-11-24T13:48:57,2010-11-24T13:48:57, 06_VD_0,560749
3041957,2010-11-24T13:49:07,2010-11-24T13:54:32, 01_HOOFD_4,560749
3041957,2010-11-24T13:55:36,2010-12-02T23:00:00, 01_HOOFD_5,560749
3041957,2010-12-02T23:00:00,2010-12-02T23:00:00, 01_HOOFD_4,560749
3041957,2011-01-19T14:57:45,2011-01-19T14:57:45, 01_BB_5,560749
3041957,2011-01-19T14:58:03,2011-01-19T14:58:03, 01_BB_7,560749
3041957,2011-01-19T14:58:03,2011-01-19T14:58:03, 01_HOOFD_7,560749
3046524,2010-10-19T23:00:00,2010-10-20T23:00:00, 01_HOOFD_0,2013365
3046524,2010-10-24T23:00:00,2010-10-24T23:00:00, 01_HOOFD_1,2013365
3046524,2010-10-31T23:00:00,2010-10-31T23:00:00, 01_HOOFD_0,2013365
3046524,2010-11-24T23:00:00,2010-11-24T23:00:00, 06_VD_0,2013365
3046524,2010-11-24T23:00:00,2010-12-30T23:00:00, 08_AWB45_0,2013365
3046524,2011-01-17T23:00:00,2011-01-17T23:00:00, 01_HOOFD_1,2013365
3046524,2011-01-18T07:50:09,2011-01-18T07:50:48, 01_HOOFD_0,2013365
3046524,2011-01-18T07:50:51,2011-01-18T07:50:57, 04_BPT_0,2013365
3046524,2011-01-18T07:51:01,2011-01-18T07:51:01, 01_HOOFD_0,2013365
3046524,2011-01-18T07:51:27,2011-01-18T07:52:31, 06_VD_0,2013365
3046524,2011-01-18T07:52:51,2011-01-18T07:53:09, 01_HOOFD_1,2013365
3046524,2011-01-18T07:53:14,2011-01-18T07:53:14, 01_HOOFD_0,2013365
3046524,2011-01-18T07:53:21,2011-01-18T07:53:21, 05_EIND_0,2013365
3046524,2011-01-18T07:53:28,2011-01-18T07:53:50, 01_HOOFD_1,2013365
3046524,2011-01-18T07:54:24,2011-01-18T07:54:24, 01_HOOFD_2,2013365
3046524,2011-01-18T07:54:29,2011-01-18T07:54:42, 08_AWB45_0,2013365
3046524,2011-01-18T07:56:21,2011-01-18T08:05:20, 01_HOOFD_1,2013365
3046524,2011-01-18T08:05:38,2011-01-18T08:05:38, 01_HOOFD_2,2013365
3046524,2011-01-18T08:05:43,2011-01-18T23:00:00, 08_AWB45_0,2013365
3046524,2011-01-18T23:00:00,2011-01-19T15:12:09, 06_VD_0,560741
3046524,2011-01-19T15:12:27,2011-01-19T15:12:27, 08_AWB45_0,560741
3047823,2010-10-19T23:00:00,2010-10-27T23:00:00, 01_HOOFD_0,560454
3047823,2010-10-29T23:00:00,2010-11-03T23:00:00, 01_HOOFD_1,560454
3047823,2011-01-11T23:00:00,2011-01-23T23:00:00, 05_EIND_0,560454
3047823,2011-01-24T12:19:43,2011-01-24T12:20:11, 01_HOOFD_0,560454
3047823,2011-01-24T12:20:24,2011-01-24T12:20:24, 06_VD_0,560454
3047823,2011-01-24T12:20:33,2011-01-24T12:21:02, 05_EIND_0,560454
3047823,2011-01-24T12:42:00,2011-01-24T12:42:17, 01_HOOFD_1,560454
3047823,2011-01-24T12:42:26,2011-01-24T12:42:26, 01_HOOFD_0,560454
3047823,2011-01-24T12:42:32,2011-01-24T12:42:40, 01_HOOFD_1,560454
3047823,2011-01-24T12:42:44,2011-01-24T12:42:44, 05_EIND_0,560454
3047823,2011-01-24T13:02:16,2011-01-24T13:02:16, 01_HOOFD_2,560454
3047823,2011-01-24T13:02:16,2011-01-24T13:02:16, 01_HOOFD_7,560454
3055383,2010-10-20T23:00:00,2010-10-25T09:47:49, 01_HOOFD_0,560749
3055383,2010-10-25T09:47:56,2010-10-25T09:48:24, 04_BPT_0,560749
3055383,2010-10-25T10:30:25,2010-10-25T10:30:25, 01_HOOFD_0,560749
3055383,2010-11-02T23:00:00,2010-11-02T23:00:00, 01_HOOFD_4,560922
3055383,2010-11-03T23:00:00,2010-11-03T23:00:00, 01_HOOFD_5,560922
3055383,2010-11-04T07:02:11,2010-11-04T07:02:24, 01_HOOFD_1,560922
3055383,2010-11-04T07:02:34,2010-11-04T07:02:34, 06_VD_0,560922
3055383,2010-11-04T07:02:38,2010-11-04T07:02:38, 05_EIND_0,560922
3055383,2010-11-04T07:02:42,2010-11-04T07:02:42, 01_HOOFD_0,560922
3055383,2010-11-04T07:02:47,2010-11-04T07:03:16, 01_HOOFD_1,560922
3055383,2010-11-04T07:07:17,2010-11-04T07:08:32, 01_HOOFD_2,560922
3055383,2010-11-04T07:08:35,2010-11-04T07:08:35, 09_AH_I_0,560922
3055383,2010-11-04T07:08:37,2010-11-04T07:08:40, 01_HOOFD_3,560922
3055383,2010-11-04T07:08:44,2010-11-04T07:09:18, 01_HOOFD_4,560922
3055383,2010-11-04T07:09:33,2010-11-12T23:00:00, 01_HOOFD_5,560922
3055383,2011-01-24T10:34:30,2011-01-24T10:34:30, 01_BB_5,560749
3055383,2011-01-24T10:34:42,2011-01-24T10:34:42, 01_HOOFD_7,560749
3055383,2011-01-24T10:34:42,2011-01-24T10:34:42, 01_BB_7,560749
3056353,2010-10-18T23:00:00,2010-10-25T13:09:41, 01_HOOFD_0,560749
3056353,2010-11-19T23:00:00,2010-11-19T23:00:00, 10_UOV_0,560749
3056353,2010-12-12T23:00:00,2010-12-13T12:15:08, 01_HOOFD_0,560749
3056353,2010-12-13T12:15:15,2010-12-13T12:15:24, 04_BPT_0,560749
3056353,2010-12-13T12:15:32,2010-12-13T12:15:32, 01_HOOFD_0,560749
3056353,2010-12-13T12:15:58,2010-12-13T12:15:58, 06_VD_0,560749
3056353,2010-12-13T12:19:21,2010-12-13T12:19:36, 01_HOOFD_1,560749
3056353,2010-12-13T12:20:43,2010-12-13T12:20:43, 01_HOOFD_0,560749
3056353,2010-12-13T12:21:19,2010-12-13T12:21:19, 05_EIND_0,560749
3056353,2010-12-13T12:22:11,2010-12-13T12:22:35, 01_HOOFD_1,560749
3056353,2010-12-13T12:22:58,2010-12-13T12:23:29, 01_HOOFD_2,560749
3056353,2010-12-13T12:23:36,2010-12-13T12:23:36, 09_AH_I_0,560749
3056353,2010-12-13T12:23:40,2010-12-13T12:23:44, 01_HOOFD_3,560749
3056353,2010-12-13T12:23:58,2010-12-13T12:25:11, 01_HOOFD_4,560749
3056353,2010-12-13T12:25:15,2010-12-13T15:11:55, 10_UOV_0,560749
3056353,2010-12-14T23:00:00,2010-12-16T23:00:00, 01_HOOFD_4,560749
3056353,2010-12-16T23:00:00,2010-12-16T23:00:00, 01_HOOFD_5,560749
3056353,2010-12-16T23:00:00,2010-12-16T23:00:00, 10_UOV_0,560749
3056353,2010-12-16T23:00:00,2010-12-16T23:00:00, 01_HOOFD_1,560749
3056353,2010-12-16T23:00:00,2010-12-16T23:00:00, 01_HOOFD_5,560749
3056353,2010-12-17T23:00:00,2010-12-17T23:00:00, 01_HOOFD_1,560749
3056353,2011-01-24T10:52:15,2011-01-24T10:52:15, 10_UOV_0,560749
3056353,2011-01-24T10:52:21,2011-01-24T10:52:35, 01_HOOFD_4,560749
3056353,2011-01-24T10:53:24,2011-01-24T10:53:37, 01_HOOFD_5,560749
3056353,2011-01-24T10:53:47,2011-01-24T10:53:47, 01_BB_5,560749
3056353,2011-01-24T10:53:49,2011-01-24T10:53:49, 01_BB_7,560749
3056353,2011-01-24T10:53:49,2011-01-24T10:53:49, 01_HOOFD_7,560749
3056780,2010-10-25T11:00:09,2010-10-25T11:14:01, 01_HOOFD_0,560673
3057453,2010-10-25T11:15:09,2010-10-25T11:31:18, 01_HOOFD_0,560673
3061846,2010-10-23T23:00:00,2010-10-27T11:35:23, 01_HOOFD_0,560749
3061846,2010-10-27T11:35:27,2010-10-27T11:35:42, 04_BPT_0,560749
3061846,2010-10-27T11:37:11,2010-10-27T11:37:11, 01_HOOFD_0,560749
3061846,2010-10-27T11:37:29,2010-10-27T11:37:29, 06_VD_0,560749
3061846,2010-10-29T23:00:00,2010-10-31T23:00:00, 01_HOOFD_1,560673
3061846,2010-12-16T23:00:00,2010-12-16T23:00:00, 01_HOOFD_4,560673
3061846,2010-12-17T09:18:13,2010-12-17T09:18:28, 01_HOOFD_1,560673
3061846,2010-12-17T09:18:34,2010-12-17T09:18:34, 01_HOOFD_0,560673
3061846,2010-12-17T09:18:46,2010-12-17T09:18:46, 05_EIND_0,560673
3061846,2010-12-17T09:19:36,2010-12-17T09:19:51, 01_HOOFD_1,560673
3061846,2010-12-17T09:20:19,2010-12-17T09:21:10, 01_HOOFD_2,560673
3061846,2010-12-17T09:21:20,2010-12-17T09:21:20, 09_AH_I_0,560673
3061846,2010-12-17T09:21:24,2010-12-17T09:21:31, 01_HOOFD_3,560673
3061846,2010-12-17T09:21:39,2010-12-17T09:22:01, 01_HOOFD_4,560673
3061846,2010-12-17T09:22:11,2010-12-17T09:26:26, 01_HOOFD_5,560673
3063618,2010-10-20T23:00:00,2010-10-27T14:26:29, 01_HOOFD_0,560749
3063618,2010-10-27T14:26:36,2010-10-27T14:26:49, 04_BPT_0,560749
3063618,2010-11-03T23:00:00,2010-11-03T23:00:00, 01_HOOFD_4,560922
3063618,2010-11-04T07:11:07,2010-11-04T07:11:07, 01_HOOFD_0,560922
3063618,2010-11-04T07:11:17,2010-11-04T07:11:17, 06_VD_0,560922
3063618,2010-11-04T07:11:27,2010-11-04T07:11:34, 01_HOOFD_1,560922
3063618,2010-11-04T07:11:38,2010-11-04T07:11:38, 01_HOOFD_0,560922
3063618,2010-11-04T07:11:43,2010-11-04T07:11:43, 05_EIND_0,560922
3063618,2010-11-04T07:12:11,2010-11-04T07:12:19, 01_HOOFD_1,560922
3063618,2010-11-04T07:12:28,2010-11-04T07:12:41, 01_HOOFD_2,560922
3063618,2010-11-04T07:12:44,2010-11-04T07:12:44, 09_AH_I_0,560922
3063618,2010-11-04T07:12:46,2010-11-04T07:12:50, 01_HOOFD_3,560922
3063618,2010-11-04T07:12:54,2010-11-04T08:59:56, 01_HOOFD_4,560922
3063618,2010-11-04T09:00:07,2010-11-12T23:00:00, 01_HOOFD_5,560922
3063618,2011-01-24T10:44:48,2011-01-24T10:44:48, 01_BB_5,560749
3063618,2011-01-24T10:44:50,2011-01-24T10:44:50, 01_BB_7,560749
3063618,2011-01-24T10:44:50,2011-01-24T10:44:50, 01_HOOFD_7,560749
3068783,2010-10-28T23:00:00,2010-10-28T23:00:00, 01_HOOFD_0,560673
3068783,2010-10-28T23:00:00,2010-10-28T23:00:00, 01_HOOFD_0,560749
3068783,2010-10-29T10:20:50,2010-10-29T10:24:01, 01_HOOFD_0,560673
3068783,2011-01-17T13:50:00,2011-01-17T13:50:19, 01_HOOFD_0,560749
3068783,2011-01-17T13:50:23,2011-01-17T13:50:33, 04_BPT_0,560749
3068783,2011-01-17T13:50:38,2011-01-17T13:50:38, 01_HOOFD_0,560749
3068783,2011-01-17T13:50:52,2011-01-17T13:50:52, 06_VD_0,560749
3068783,2011-01-17T13:54:39,2011-01-17T13:54:56, 01_HOOFD_1,560749
3068783,2011-01-17T13:55:09,2011-01-17T13:55:09, 01_HOOFD_0,560749
3068783,2011-01-17T13:55:18,2011-01-17T13:55:18, 05_EIND_0,560749
3068783,2011-01-17T13:55:23,2011-01-17T13:55:32, 01_HOOFD_1,560749
3068783,2011-01-17T13:55:47,2011-01-17T13:55:59, 01_HOOFD_2,560749
3068783,2011-01-17T13:56:05,2011-01-17T13:56:05, 09_AH_I_0,560749
3068783,2011-01-17T13:56:08,2011-01-17T13:56:12, 01_HOOFD_3,560749
3068783,2011-01-17T13:56:17,2011-01-17T13:56:27, 01_HOOFD_4,560749
3068783,2011-01-17T13:56:46,2011-01-17T14:01:40, 01_HOOFD_5,560749
3068783,2011-01-17T14:01:49,2011-01-17T14:01:49, 01_BB_5,560749
3068783,2011-01-17T14:01:53,2011-01-17T14:01:53, 01_HOOFD_7,560749
3068783,2011-01-17T14:01:53,2011-01-17T14:01:53, 01_BB_7,560749
3068783,2011-01-17T23:00:00,2011-01-17T23:00:00, 01_HOOFD_4,560749
3068783,2011-01-18T23:00:00,2011-01-18T23:00:00, 01_HOOFD_0,560749
3068783,2011-01-20T23:00:00,2011-01-20T23:00:00, 01_HOOFD_1,560749
3068783,2011-01-20T23:00:00,2011-01-21T23:00:00, 01_HOOFD_5,560749
3068783,2011-01-21T23:00:00,2011-01-21T23:00:00, 01_HOOFD_1,560749
3075748,2010-10-27T23:00:00,2010-10-27T23:00:00, 01_HOOFD_0,560673
3075748,2010-11-01T23:00:00,2010-11-01T23:00:00, 01_HOOFD_0,2013365
3075748,2010-11-02T09:13:51,2010-11-02T09:14:03, 01_HOOFD_0,560673
3075748,2010-11-02T12:37:08,2010-11-02T13:06:10, 01_HOOFD_0,2013365
3075748,2010-12-05T23:00:00,2010-12-05T23:00:00, 01_HOOFD_0,560696
3075748,2010-12-05T23:00:00,2010-12-05T23:00:00, 01_HOOFD_1,560696
3075748,2010-12-06T13:16:23,2010-12-06T13:16:23, 06_VD_0,560696
3075748,2010-12-06T13:17:21,2010-12-06T13:17:56, 01_HOOFD_1,560696
3075748,2010-12-06T13:18:07,2010-12-06T13:18:07, 01_HOOFD_0,560696
3075748,2010-12-06T13:25:56,2010-12-06T13:25:56, 05_EIND_0,560696
3075748,2010-12-06T13:26:33,2010-12-06T13:26:40, 01_HOOFD_1,560696
3075748,2010-12-06T13:27:03,2010-12-06T13:27:30, 01_HOOFD_2,560696
3075748,2010-12-06T13:27:40,2010-12-06T13:27:40, 09_AH_I_0,560696
3075748,2010-12-06T13:27:48,2010-12-06T13:27:53, 01_HOOFD_3,560696
3075748,2010-12-06T13:28:08,2010-12-06T13:28:36, 01_HOOFD_4,560696
3075748,2010-12-06T13:29:00,2010-12-06T13:29:00, 01_HOOFD_5,560696
