caseid,start_timestamp,end_timestamp,Activity,user
10053042,2014-04-16T23:00:00,2014-04-17T13:59:23, 01_HOOFD_0,9264148
10053042,2014-05-25T23:00:00,2014-05-25T23:00:00, 08_AWB45_0,2670601
10053042,2014-05-25T23:00:00,2014-05-25T23:00:00, 01_HOOFD_1,2670601
10053042,2014-05-25T23:00:00,2014-06-23T23:00:00, 08_AWB45_0,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_4,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_3,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_2,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_4,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_2,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_1,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_4,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 09_AH_I_0,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 13_CRD_0,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 11_AH_II_0,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_4,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_3,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_4,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_3,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_2,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_1,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 08_AWB45_0,2670601
10053042,2014-06-23T23:00:00,2014-06-23T23:00:00, 01_HOOFD_1,2670601
10053042,2014-06-29T23:00:00,2014-06-29T23:00:00, 01_HOOFD_4,2670601
10053042,2014-06-30T23:00:00,2014-06-30T23:00:00, 01_HOOFD_5,560912
10053042,2014-06-30T23:00:00,2014-07-02T23:00:00, 01_HOOFD_4,560912
10053042,2014-07-02T23:00:00,2014-07-02T23:00:00, 01_HOOFD_5,560912
10053042,2014-07-02T23:00:00,2014-07-02T23:00:00, 01_HOOFD_4,560912
10083315,2014-04-16T23:00:00,2014-04-24T23:00:00, 01_HOOFD_0,560872
10083315,2014-04-24T23:00:00,2014-04-24T23:00:00, 02_DRZ_0,560872
10083315,2014-04-24T23:00:00,2014-04-24T23:00:00, 04_BPT_0,560872
10083315,2014-04-24T23:00:00,2014-04-24T23:00:00, 01_HOOFD_0,560872
10083315,2014-04-24T23:00:00,2014-04-24T23:00:00, 01_HOOFD_1,560872
10083315,2014-04-24T23:00:00,2014-04-24T23:00:00, 01_HOOFD_0,560872
10083315,2014-04-24T23:00:00,2014-04-24T23:00:00, 01_HOOFD_1,560872
10083315,2014-04-24T23:00:00,2014-04-25T09:35:14, 01_HOOFD_0,560872
10083315,2014-05-25T23:00:00,2014-05-25T23:00:00, 08_AWB45_0,2670601
10083315,2014-05-25T23:00:00,2014-05-25T23:00:00, 01_HOOFD_1,2670601
10083315,2014-05-25T23:00:00,2014-07-03T23:00:00, 08_AWB45_0,2670601
10083315,2014-07-03T23:00:00,2014-07-03T23:00:00, 01_HOOFD_1,2670601
10083315,2014-07-03T23:00:00,2014-07-03T23:00:00, 08_AWB45_0,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_1,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_3,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_4,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_3,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_4,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_2,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 08_AWB45_0,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 09_AH_I_0,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_4,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 13_CRD_0,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 11_AH_II_0,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_4,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_3,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_2,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_1,2670601
10083315,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_4,2670601
10083315,2014-07-10T23:00:00,2014-07-10T23:00:00, 01_HOOFD_5,560890
10083315,2014-07-10T23:00:00,2014-07-10T23:00:00, 01_HOOFD_4,560890
10083315,2014-07-10T23:00:00,2014-07-16T23:00:00, 01_HOOFD_5,560890
10083315,2014-07-16T23:00:00,2014-07-16T23:00:00, 01_HOOFD_4,560890
10083315,2014-07-16T23:00:00,2014-07-16T23:00:00, 01_HOOFD_5,560890
10093171,2014-04-21T23:00:00,2014-04-28T23:00:00, 01_HOOFD_0,560912
10093171,2014-04-28T23:00:00,2014-04-28T23:00:00, 02_DRZ_0,560912
10093171,2014-04-28T23:00:00,2014-04-28T23:00:00, 04_BPT_0,560912
10093171,2014-04-28T23:00:00,2014-04-28T23:00:00, 01_HOOFD_0,560912
10093171,2014-04-28T23:00:00,2014-04-28T23:00:00, 01_HOOFD_1,560912
10093171,2014-04-28T23:00:00,2014-04-28T23:00:00, 01_HOOFD_0,560912
10093171,2014-04-28T23:00:00,2014-04-28T23:00:00, 01_HOOFD_1,560912
10093171,2014-04-28T23:00:00,2014-04-29T11:39:51, 01_HOOFD_0,560912
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_4,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_2,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_1,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_3,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_4,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_3,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_2,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_1,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_4,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 13_CRD_0,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 11_AH_II_0,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_4,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_3,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 09_AH_I_0,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_3,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_2,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 08_AWB45_0,2670601
10093171,2014-06-11T23:00:00,2014-06-11T23:00:00, 01_HOOFD_1,2670601
10093171,2014-07-03T23:00:00,2014-07-03T23:00:00, 01_HOOFD_4,560890
10093171,2014-07-03T23:00:00,2014-07-03T23:00:00, 01_HOOFD_5,560890
10093171,2014-07-09T23:00:00,2014-07-09T23:00:00, 01_HOOFD_4,560890
10093171,2014-07-09T23:00:00,2014-07-09T23:00:00, 01_HOOFD_5,560890
10128431,2014-04-24T23:00:00,2014-04-28T23:00:00, 01_HOOFD_0,560872
10128431,2014-04-28T23:00:00,2014-04-28T23:00:00, 02_DRZ_0,560872
10128431,2014-04-28T23:00:00,2014-04-28T23:00:00, 04_BPT_0,560872
10128431,2014-04-28T23:00:00,2014-04-28T23:00:00, 01_HOOFD_0,560872
10128431,2014-04-28T23:00:00,2014-04-28T23:00:00, 01_HOOFD_1,560872
10128431,2014-04-28T23:00:00,2014-04-28T23:00:00, 01_HOOFD_0,560872
10128431,2014-04-28T23:00:00,2014-04-28T23:00:00, 01_HOOFD_1,560872
10128431,2014-04-29T10:29:32,2014-04-29T10:29:32, 01_HOOFD_0,560872
10128431,2014-05-25T23:00:00,2014-05-25T23:00:00, 08_AWB45_0,2670601
10128431,2014-05-25T23:00:00,2014-05-25T23:00:00, 01_HOOFD_1,2670601
10128431,2014-05-25T23:00:00,2014-05-25T23:00:00, 08_AWB45_0,2670601
10128431,2014-05-25T23:00:00,2014-05-25T23:00:00, 08_AWB45_0,560872
10128431,2014-05-25T23:00:00,2014-05-26T15:57:55, 08_AWB45_0,2670601
10128431,2014-06-01T23:00:00,2014-06-01T23:00:00, 08_AWB45_0,560872
10128431,2014-06-01T23:00:00,2014-06-01T23:00:00, 01_HOOFD_1,560872
10128431,2014-06-01T23:00:00,2014-06-01T23:00:00, 08_AWB45_0,560872
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_5,560890
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_3,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_5,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_5,560890
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_2,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_4,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_1,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_4,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_5,560890
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_4,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_5,560890
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_2,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_3,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 08_AWB45_0,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_5,560890
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_5,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_4,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 13_CRD_0,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 11_AH_II_0,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_4,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_3,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 09_AH_I_0,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_2,2670601
10128431,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_1,2670601
10128431,2014-06-16T23:00:00,2014-06-17T13:17:09, 01_HOOFD_4,2670601
10128431,2014-06-17T14:34:15,2014-06-17T14:34:15, 01_HOOFD_5,560890
10153084,2014-04-28T23:00:00,2014-04-30T23:00:00, 01_HOOFD_0,560872
10153084,2014-04-30T23:00:00,2014-04-30T23:00:00, 02_DRZ_0,560872
10153084,2014-04-30T23:00:00,2014-04-30T23:00:00, 04_BPT_0,560872
10153084,2014-04-30T23:00:00,2014-04-30T23:00:00, 01_HOOFD_0,560872
10153084,2014-04-30T23:00:00,2014-04-30T23:00:00, 01_HOOFD_1,560872
10153084,2014-04-30T23:00:00,2014-04-30T23:00:00, 01_HOOFD_0,560872
10153084,2014-04-30T23:00:00,2014-04-30T23:00:00, 01_HOOFD_1,560872
10153084,2014-05-01T10:39:17,2014-05-01T10:39:17, 01_HOOFD_0,560872
10153084,2014-06-01T23:00:00,2014-06-01T23:00:00, 08_AWB45_0,2670601
10153084,2014-06-01T23:00:00,2014-06-01T23:00:00, 01_HOOFD_1,2670601
10153084,2014-06-01T23:00:00,2014-06-01T23:00:00, 08_AWB45_0,2670601
10153084,2014-06-01T23:00:00,2014-06-01T23:00:00, 01_HOOFD_1,2670601
10153084,2014-06-01T23:00:00,2014-06-02T23:00:00, 08_AWB45_0,2670601
10153084,2014-06-03T23:00:00,2014-06-04T23:00:00, 08_AWB45_0,560872
10153084,2014-06-04T23:00:00,2014-06-04T23:00:00, 01_HOOFD_1,560872
10153084,2014-06-04T23:00:00,2014-06-04T23:00:00, 08_AWB45_0,560872
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_3,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_4,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_2,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_4,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_2,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_4,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_3,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_4,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_1,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 08_AWB45_0,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 09_AH_I_0,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_4,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 13_CRD_0,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 11_AH_II_0,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_4,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_3,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_2,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_1,2670601
10153084,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_4,2670601
10153084,2014-06-12T23:00:00,2014-06-12T23:00:00, 01_HOOFD_5,560890
10153084,2014-06-12T23:00:00,2014-06-12T23:00:00, 01_HOOFD_4,560890
10153084,2014-06-12T23:00:00,2014-06-12T23:00:00, 01_HOOFD_5,560890
10153084,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_4,560890
10153084,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_5,560890
10153084,2014-06-16T23:00:00,2014-06-16T23:00:00, 01_HOOFD_4,560890
10154600,2014-04-29T23:00:00,2014-04-30T23:00:00, 01_HOOFD_0,560872
10154600,2014-04-30T23:00:00,2014-04-30T23:00:00, 02_DRZ_0,560872
10154600,2014-04-30T23:00:00,2014-04-30T23:00:00, 04_BPT_0,560872
10154600,2014-04-30T23:00:00,2014-04-30T23:00:00, 01_HOOFD_0,560872
10154600,2014-04-30T23:00:00,2014-04-30T23:00:00, 01_HOOFD_1,560872
10154600,2014-04-30T23:00:00,2014-04-30T23:00:00, 01_HOOFD_0,560872
10154600,2014-04-30T23:00:00,2014-04-30T23:00:00, 01_HOOFD_1,560872
10154600,2014-04-30T23:00:00,2014-05-01T13:48:37, 01_HOOFD_0,560872
10154600,2014-06-10T23:00:00,2014-06-10T23:00:00, 01_HOOFD_1,2670601
10154600,2014-06-29T23:00:00,2014-06-29T23:00:00, 01_HOOFD_4,2670601
10154600,2014-06-29T23:00:00,2014-06-29T23:00:00, 01_HOOFD_5,2670601
10154600,2014-06-29T23:00:00,2014-06-29T23:00:00, 01_HOOFD_4,2670601
10154600,2014-06-29T23:00:00,2014-06-29T23:00:00, 01_HOOFD_5,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_3,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_4,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_2,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_1,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_3,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_4,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_3,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 08_AWB45_0,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_3,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_4,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_3,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 09_AH_I_0,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_2,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 01_HOOFD_4,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 11_AH_II_0,2670601
10154600,2014-07-01T23:00:00,2014-07-01T23:00:00, 13_CRD_0,2670601
10154600,2014-07-02T23:00:00,2014-07-02T23:00:00, 01_HOOFD_5,2670601
10154600,2014-07-02T23:00:00,2014-07-02T23:00:00, 01_HOOFD_4,2670601
10154600,2014-07-02T23:00:00,2014-07-02T23:00:00, 01_HOOFD_5,2670601
10154600,2014-07-02T23:00:00,2014-07-02T23:00:00, 01_HOOFD_4,2670601
10154600,2014-07-02T23:00:00,2014-07-02T23:00:00, 01_HOOFD_5,2670601
10186016,2014-05-01T23:00:00,2014-05-14T23:00:00, 01_HOOFD_0,9264148
10186016,2014-05-14T23:00:00,2014-05-14T23:00:00, 02_DRZ_0,9264148
10186016,2014-05-14T23:00:00,2014-05-14T23:00:00, 04_BPT_0,9264148
10186016,2014-05-14T23:00:00,2014-05-14T23:00:00, 01_HOOFD_0,9264148
10186016,2014-05-14T23:00:00,2014-05-14T23:00:00, 01_HOOFD_1,9264148
10186016,2014-05-14T23:00:00,2014-05-14T23:00:00, 01_HOOFD_0,9264148
10186016,2014-05-14T23:00:00,2014-05-14T23:00:00, 01_HOOFD_1,9264148
10186016,2014-05-14T23:00:00,2014-05-15T12:24:09, 01_HOOFD_0,9264148
10186016,2014-06-12T23:00:00,2014-06-12T23:00:00, 08_AWB45_0,2670601
10186016,2014-06-12T23:00:00,2014-06-12T23:00:00, 01_HOOFD_1,2670601
10186016,2014-06-12T23:00:00,2014-07-06T23:00:00, 08_AWB45_0,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_2,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_3,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_2,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_1,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_3,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_1,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 08_AWB45_0,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_1,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_4,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_3,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 01_HOOFD_2,2670601
10186016,2014-07-06T23:00:00,2014-07-06T23:00:00, 09_AH_I_0,2670601
10186016,2014-07-08T23:00:00,2014-07-08T23:00:00, 06_VD_0,2670601
10186016,2014-07-08T23:00:00,2014-07-08T23:00:00, 03_VD_0,2670601
